Date,Close,High,Low,Open,Volume
,,,,,
,,,,,
2023-05-09,1.09961402416229,1.10011005401611,1.09440326690674,1.09961402416229,0
2023-05-10,1.09646713733673,1.10047316551209,1.09428346157074,1.09646713733673,0
2023-05-11,1.09840619564056,1.09986805915833,1.09013211727142,1.09840619564056,0
2023-05-12,1.09121453762054,1.09351766109467,1.08556413650513,1.09121453762054,0
2023-05-15,1.08526968955994,1.0892059803009,1.08485758304596,1.08526968955994,0
2023-05-16,1.08737015724182,1.09035801887512,1.08567023277283,1.08737015724182,0
2023-05-17,1.08656680583954,1.08754754066467,1.08116292953491,1.08656680583954,0
2023-05-18,1.08383464813232,1.0849517583847,1.07654213905334,1.08383464813232,0
2023-05-19,1.07753968238831,1.08239161968231,1.07610189914703,1.07753968238831,0
2023-05-22,1.08227455615997,1.08307158946991,1.07965707778931,1.08227455615997,0
2023-05-23,1.08110451698303,1.08213400840759,1.07637989521027,1.08110451698303,0
2023-05-24,1.07697117328644,1.07993698120117,1.0749683380127,1.07697117328644,0
2023-05-25,1.0757315158844,1.07541918754578,1.07099640369415,1.0757315158844,0
2023-05-26,1.0724436044693,1.07575464248657,1.07020545005798,1.0724436044693,0
2023-05-29,1.072305560112,1.07457554340363,1.07062947750092,1.072305560112,0
2023-05-30,1.07076692581177,1.07457554340363,1.06733846664429,1.07076692581177,0
2023-05-31,1.07330691814423,1.07388317584991,1.06516695022583,1.07330691814423,0
2023-06-01,1.06951868534088,1.075399518013,1.06641638278961,1.06951868534088,0
2023-06-02,1.07607877254486,1.07793474197388,1.07181131839752,1.07607877254486,0
2023-06-05,1.06986200809479,1.07227098941803,1.06747508049011,1.06986200809479,0
2023-06-06,1.07117986679077,1.07330691814423,1.06673491001129,1.07117986679077,0
2023-06-07,1.0698047876358,1.07402157783508,1.06688296794891,1.0698047876358,0
2023-06-08,1.07074403762817,1.07828342914581,1.07021689414978,1.07074403762817,0
2023-06-09,1.07827174663544,1.07874870300293,1.07477188110352,1.07827174663544,0
2023-06-12,1.07509541511536,1.07896971702576,1.07343351840973,1.07509541511536,0
2023-06-13,1.07629883289337,1.08225107192993,1.07605564594269,1.07629883289337,0
2023-06-14,1.07893490791321,1.08583533763886,1.07757461071014,1.07893490791321,0
2023-06-15,1.08430469036102,1.09385251998901,1.08042693138123,1.08430469036102,0
2023-06-16,1.09459483623505,1.09709990024567,1.09201300144196,1.09459483623505,0
2023-06-19,1.09421157836914,1.09493052959442,1.09110033512115,1.09421157836914,0
2023-06-20,1.09243047237396,1.09452295303345,1.08945512771606,1.09243047237396,0
2023-06-21,1.09203684329987,1.09613072872162,1.09066712856293,1.09203684329987,0
2023-06-22,1.09926354885101,1.10111546516418,1.09511029720306,1.09926354885101,0
2023-06-23,1.09589040279388,1.09589040279388,1.0845046043396,1.09589040279388,0
2023-06-26,1.09066712856293,1.09218001365662,1.08881461620331,1.09066712856293,0
2023-06-27,1.09104800224304,1.09761047363281,1.09032237529755,1.09104800224304,0
2023-06-28,1.09572231769562,1.09625089168549,1.08996570110321,1.09572231769562,0
2023-06-29,1.09158384799957,1.09406793117523,1.08623623847961,1.09158384799957,0
2023-06-30,1.08680295944214,1.09337413311005,1.0836466550827,1.08680295944214,0
2023-07-03,1.09075045585632,1.0931351184845,1.08718109130859,1.09075045585632,0
2023-07-04,1.09130990505219,1.09182226657867,1.08907544612885,1.09130990505219,0
2023-07-05,1.08849465847015,1.0906195640564,1.08650779724121,1.08849465847015,0
2023-07-06,1.08565843105316,1.09015595912933,1.08343529701233,1.08565843105316,0
2023-07-07,1.08906364440918,1.09646713733673,1.08686196804047,1.08906364440918,0
2023-07-10,1.09697234630585,1.09927558898926,1.09445118904114,1.09697234630585,0
2023-07-11,1.10059440135956,1.10256016254425,1.09786355495453,1.10059440135956,0
2023-07-12,1.10140645503998,1.11259460449219,1.1012852191925,1.10140645503998,0
2023-07-13,1.11445450782776,1.11962020397186,1.11306524276733,1.11445450782776,0
2023-07-14,1.12234699726105,1.12447988986969,1.12061142921448,1.12234699726105,0
2023-07-17,1.12277555465698,1.12511253356934,1.12054860591888,1.12277555465698,0
2023-07-18,1.12375962734222,1.1275737285614,1.12200701236725,1.12375962734222,0
2023-07-19,1.12288904190063,1.12397432327271,1.11763060092926,1.12288904190063,0
2023-07-20,1.12052345275879,1.12296462059021,1.11331295967102,1.12052345275879,0
2023-07-21,1.11370980739594,1.11470293998718,1.11096298694611,1.11370980739594,0
2023-07-24,1.11253261566162,1.11450409889221,1.10688042640686,1.11253261566162,0
2023-07-25,1.10631704330444,1.10889339447021,1.10220766067505,1.10631704330444,0
2023-07-26,1.10504567623138,1.10864746570587,1.10383808612823,1.10504567623138,0
2023-07-27,1.10783684253693,1.1152001619339,1.09849071502686,1.10783684253693,0
2023-07-28,1.09787559509277,1.10467946529388,1.09470272064209,1.09787559509277,0
2023-07-31,1.10242640972137,1.10454511642456,1.10061860084534,1.10242640972137,0
2023-08-01,1.09975910186768,1.10023105144501,1.09544622898102,1.09975910186768,0
2023-08-02,1.10078811645508,1.10070335865021,1.09197723865509,1.10078811645508,0
2023-08-03,1.09441518783569,1.09539830684662,1.09135758876801,1.09441518783569,0
2023-08-04,1.09515833854675,1.1040940284729,1.09362518787384,1.09515833854675,0
2023-08-07,1.10026741027832,1.10120034217834,1.09661149978638,1.10026741027832,0
2023-08-08,1.10031580924988,1.10098206996918,1.09309923648834,1.10031580924988,0
2023-08-09,1.09589040279388,1.09943270683289,1.0955902338028,1.09589040279388,0
2023-08-10,1.09776711463928,1.10583996772766,1.09680390357971,1.09776711463928,0
2023-08-11,1.09816491603851,1.10043692588806,1.09518229961395,1.09816491603851,0
2023-08-14,1.09443914890289,1.09603452682495,1.08774864673615,1.09443914890289,0
2023-08-15,1.09098839759827,1.09496641159058,1.09008455276489,1.09098839759827,0
2023-08-16,1.09041738510132,1.09346973896027,1.08977568149567,1.09041738510132,0
2023-08-17,1.08748841285706,1.09172689914703,1.08623623847961,1.08748841285706,0
2023-08-18,1.08746480941772,1.0895619392395,1.08464574813843,1.08746480941772,0
2023-08-21,1.08755946159363,1.09135758876801,1.08706283569336,1.08755946159363,0
2023-08-22,1.08983516693115,1.09319961071014,1.08340013027191,1.08983516693115,0
2023-08-23,1.08466923236847,1.08705103397369,1.08029854297638,1.08466923236847,0
2023-08-24,1.0865786075592,1.08768951892853,1.08154881000519,1.0865786075592,0
2023-08-25,1.07991361618042,1.08397555351257,1.07666969299316,1.07991361618042,0
2023-08-28,1.07973861694336,1.08213400840759,1.07993698120117,1.07973861694336,0
2023-08-29,1.08255565166473,1.08567023277283,1.0783531665802,1.08255565166473,0
2023-08-30,1.08692109584808,1.09454691410065,1.08561134338379,1.08692109584808,0
2023-08-31,1.09325468540192,1.09397220611572,1.08371710777283,1.09325468540192,0
2023-09-01,1.08441042900085,1.08808016777039,1.07858574390411,1.08441042900085,0
2023-09-04,1.07758629322052,1.08090579509735,1.07740044593811,1.07758629322052,0
2023-09-05,1.0794472694397,1.07991361618042,1.07075548171997,1.0794472694397,0
2023-09-06,1.07261610031128,1.07481813430786,1.07051479816437,1.07261610031128,0
2023-09-07,1.07242047786713,1.07342207431793,1.0687643289566,1.07242047786713,0
2023-09-08,1.06978189945221,1.07420611381531,1.06950724124908,1.06978189945221,0
2023-09-11,1.07181131839752,1.07568526268005,1.07114553451538,1.07181131839752,0
2023-09-12,1.07503759860992,1.07626414299011,1.07061791419983,1.07503759860992,0
2023-09-13,1.07532668113709,1.07654213905334,1.07174241542816,1.07532668113709,0
2023-09-14,1.07342207431793,1.07550013065338,1.06550741195679,1.07342207431793,0
2023-09-15,1.06371665000916,1.0687643289566,1.06346774101257,1.06371665000916,0
2023-09-18,1.06682598590851,1.0698162317276,1.06563234329224,1.06682598590851,0
2023-09-19,1.06926715373993,1.07192623615265,1.06763470172882,1.06926715373993,0
2023-09-20,1.06820487976074,1.07269668579102,1.06757771968842,1.06820487976074,0
2023-09-21,1.0653030872345,1.0673611164093,1.06190931797028,1.0653030872345,0
2023-09-22,1.06615483760834,1.06715607643127,1.06152606010437,1.06615483760834,0
2023-09-25,1.06484925746918,1.0655415058136,1.05773091316223,1.06484925746918,0
2023-09-26,1.05916488170624,1.06089532375336,1.05681431293488,1.05916488170624,0
2023-09-27,1.05694830417633,1.057373046875,1.05090582370758,1.05694830417633,0
2023-09-28,1.05053055286407,1.05786526203156,1.04918587207794,1.05053055286407,0
2023-09-29,1.05624508857727,1.06179654598236,1.05585467815399,1.05624508857727,0
2023-10-02,1.05652403831482,1.05909764766693,1.04927384853363,1.05652403831482,0
2023-10-03,1.0480751991272,1.04942810535431,1.04498672485352,1.0480751991272,0
2023-10-04,1.04723000526428,1.05324137210846,1.04536902904511,1.04723000526428,0
2023-10-05,1.0507071018219,1.05368530750275,1.05008924007416,1.0507071018219,0
2023-10-06,1.05466318130493,1.05981600284576,1.04839384555817,1.05466318130493,0
2023-10-09,1.05674731731415,1.05764138698578,1.05214428901672,1.05674731731415,0
2023-10-10,1.0578875541687,1.06195437908173,1.05559837818146,1.0578875541687,0
2023-10-11,1.06047916412354,1.06335473060608,1.05927717685699,1.06047916412354,0
2023-10-12,1.06242823600769,1.0639089345932,1.05459642410278,1.06242823600769,0
2023-10-13,1.05367410182953,1.05585467815399,1.0496152639389,1.05367410182953,0
2023-10-16,1.05215537548065,1.05546474456787,1.05163526535034,1.05215537548065,0
2023-10-17,1.05543124675751,1.05950045585632,1.05334115028381,1.05543124675751,0
2023-10-18,1.05730593204498,1.05954658985138,1.05270910263062,1.05730593204498,0
2023-10-19,1.05385184288025,1.05853712558746,1.05288648605347,1.05385184288025,0
2023-10-20,1.05864918231964,1.06010806560516,1.05657982826233,1.05864918231964,0
2023-10-23,1.05899667739868,1.0647360086441,1.05718302726746,1.05899667739868,0
2023-10-24,1.06698536872864,1.06904995441437,1.05842506885529,1.06698536872864,0
2023-10-25,1.05953526496887,1.06067037582397,1.05668032169342,1.05953526496887,0
2023-10-26,1.056725025177,1.05697071552277,1.05263161659241,1.056725025177,0
2023-10-27,1.05644595623016,1.0597710609436,1.05362975597382,1.05644595623016,0
2023-10-30,1.05624508857727,1.06259989738464,1.05484116077423,1.05624508857727,0
2023-10-31,1.06150352954865,1.06690561771393,1.05675852298737,1.06150352954865,0
2023-11-01,1.05790996551514,1.05807781219482,1.05228817462921,1.05790996551514,0
2023-11-02,1.05870521068573,1.06700813770294,1.05842506885529,1.05870521068573,0
2023-11-03,1.06190931797028,1.07369983196259,1.0615485906601,1.06190931797028,0
2023-11-06,1.0732147693634,1.07570028305054,1.07234001159668,1.0732147693634,0
2023-11-07,1.0721560716629,1.0721560716629,1.06647324562073,1.0721560716629,0
2023-11-08,1.06961023807526,1.07160460948944,1.0660640001297,1.06961023807526,0
2023-11-09,1.07104229927063,1.07280027866364,1.06814777851105,1.07104229927063,0
2023-11-10,1.0667576789856,1.06925570964813,1.06576859951019,1.0667576789856,0
2023-11-13,1.06901562213898,1.07054924964905,1.06655287742615,1.06901562213898,0
2023-11-14,1.07018256187439,1.08672034740448,1.06935858726501,1.07018256187439,0
2023-11-15,1.08783149719238,1.08873164653778,1.08329451084137,1.08783149719238,0
2023-11-16,1.08545815944672,1.08939576148987,1.08309507369995,1.08545815944672,0
2023-11-17,1.08537566661835,1.08922970294952,1.08252048492432,1.08537566661835,0
2023-11-20,1.0907027721405,1.09451103210449,1.08979952335358,1.0907027721405,0
2023-11-21,1.09459483623505,1.09673166275024,1.09229934215546,1.09459483623505,0
2023-11-22,1.09182226657867,1.09225153923035,1.08545815944672,1.09182226657867,0
2023-11-23,1.0890873670578,1.09270513057709,1.08880281448364,1.0890873670578,0
2023-11-24,1.09063148498535,1.09441518783569,1.0895619392395,1.09063148498535,0
2023-11-27,1.09404397010803,1.09592640399933,1.09258568286896,1.09404397010803,0
2023-11-28,1.0958423614502,1.10071539878845,1.09350574016571,1.0958423614502,0
2023-11-29,1.10059440135956,1.10168552398682,1.09611868858337,1.10059440135956,0
2023-11-30,1.09736955165863,1.09853887557983,1.08949077129364,1.09736955165863,0
2023-12-01,1.0892059803009,1.09134566783905,1.08315372467041,1.0892059803009,0
2023-12-04,1.08881461620331,1.08873164653778,1.08056712150574,1.08881461620331,0
2023-12-05,1.08377587795258,1.08483397960663,1.07826006412506,1.08377587795258,0
2023-12-06,1.07936573028564,1.08036863803864,1.07731926441193,1.07936573028564,0
2023-12-07,1.07666969299316,1.07968044281006,1.07576620578766,1.07666969299316,0
2023-12-08,1.07921433448792,1.08005356788635,1.07314562797546,1.07921433448792,0
2023-12-11,1.07657694816589,1.07793474197388,1.07432162761688,1.07657694816589,0
2023-12-12,1.07665801048279,1.08220422267914,1.07618296146393,1.07665801048279,0
2023-12-13,1.07986700534821,1.08082401752472,1.07740044593811,1.07986700534821,0
2023-12-14,1.08861303329468,1.10041260719299,1.08802092075348,1.08861303329468,0
2023-12-15,1.09936022758484,1.10059440135956,1.0902271270752,1.09936022758484,0
2023-12-18,1.08952641487122,1.09300363063812,1.08945512771606,1.08952641487122,0
2023-12-19,1.09238278865814,1.09879970550537,1.09160768985748,1.09238278865814,0
2023-12-20,1.098104596138,1.09797203540802,1.09356546401978,1.098104596138,0
2023-12-21,1.09457087516785,1.09997689723969,1.09362518787384,1.09457087516785,0
2023-12-22,1.10061860084534,1.10405743122101,1.09942066669464,1.10061860084534,0
2023-12-25,1.10265743732452,1.10424029827118,1.09998905658722,1.10265743732452,0
2023-12-26,1.10202550888062,1.10399651527405,1.1009578704834,1.10202550888062,0
2023-12-27,1.10430121421814,1.11224806308746,1.10292494297028,1.10430121421814,0
2023-12-28,1.11086428165436,1.11394548416138,1.10710096359253,1.11086428165436,0
2023-12-29,1.10681915283203,1.10864746570587,1.1043256521225,1.10681915283203,0
2024-01-01,1.10558319091797,1.10533881187439,1.10399651527405,1.10558319091797,0
2024-01-02,1.10387456417084,1.10460615158081,1.09419965744019,1.10387456417084,0
2024-01-03,1.09417569637299,1.09670042991638,1.08987069129944,1.09417569637299,0
2024-01-04,1.09277677536011,1.09702050685883,1.09170305728912,1.09277677536011,0
2024-01-05,1.09473872184753,1.09963822364807,1.08798539638519,1.09473872184753,0
2024-01-08,1.09422361850739,1.09781539440155,1.09245443344116,1.09422361850739,0
2024-01-09,1.09517025947571,1.09673166275024,1.09126234054565,1.09517025947571,0
2024-01-10,1.09324264526367,1.09697234630585,1.09233510494232,1.09324264526367,0
2024-01-11,1.09751415252686,1.09914267063141,1.09314703941345,1.09751415252686,0
2024-01-12,1.09816491603851,1.09865963459015,1.09370899200439,1.09816491603851,0
2024-01-15,1.09457087516785,1.09589040279388,1.0934100151062,1.09457087516785,0
2024-01-16,1.09457087516785,1.09466683864594,1.08670842647553,1.09457087516785,0
2024-01-17,1.08787894248962,1.08849465847015,1.08453989028931,1.08787894248962,0
2024-01-18,1.08857750892639,1.09075045585632,1.08486938476563,1.08857750892639,0
2024-01-19,1.08791434764862,1.0892653465271,1.08682656288147,1.08791434764862,0
2024-01-22,1.08922970294952,1.09098839759827,1.08803272247314,1.08922970294952,0
2024-01-23,1.08802092075348,1.09182226657867,1.08242678642273,1.08802092075348,0
2024-01-24,1.08578813076019,1.09314703941345,1.08518719673157,1.08578813076019,0
2024-01-25,1.08817481994629,1.09003710746765,1.08261430263519,1.08817481994629,0
2024-01-26,1.08470463752747,1.0883287191391,1.08133828639984,1.08470463752747,0
2024-01-29,1.0843517780304,1.08497524261475,1.0797153711319,1.0843517780304,0
2024-01-30,1.08344709873199,1.08556413650513,1.08126819133759,1.08344709873199,0
2024-01-31,1.08433997631073,1.08856570720673,1.08076560497284,1.08433997631073,0
2024-02-01,1.08039200305939,1.08655500411987,1.07802760601044,1.08039200305939,0
2024-02-02,1.08746480941772,1.08979952335358,1.07830655574799,1.08746480941772,0
2024-02-05,1.07800436019897,1.07874870300293,1.07246649265289,1.07800436019897,0
2024-02-06,1.07418310642242,1.07631039619446,1.0724550485611,1.07418310642242,0
2024-02-07,1.07571995258331,1.07843458652496,1.07563889026642,1.07571995258331,0
2024-02-08,1.07757461071014,1.07898139953613,1.0743100643158,1.07757461071014,0
2024-02-09,1.07772552967072,1.0794472694397,1.07639145851135,1.07772552967072,0
2024-02-12,1.0798202753067,1.08054375648499,1.07576620578766,1.0798202753067,0
2024-02-13,1.07722640037537,1.07956385612488,1.07020545005798,1.07722640037537,0
2024-02-14,1.0708931684494,1.07344508171082,1.06955301761627,1.0708931684494,0
2024-02-15,1.0732147693634,1.07863223552704,1.07252407073975,1.0732147693634,0
2024-02-16,1.07738876342773,1.0780508518219,1.07344508171082,1.07738876342773,0
2024-02-19,1.07849276065826,1.07898139953613,1.07629883289337,1.07844614982605,0
2024-02-20,1.07753968238831,1.08385813236237,1.07625246047974,1.07753968238831,0
2024-02-21,1.08131492137909,1.08225107192993,1.07919108867645,1.08131492137909,0
2024-02-22,1.08204030990601,1.08862495422363,1.08050870895386,1.08204030990601,0
2024-02-23,1.0825674533844,1.08394038677216,1.08137333393097,1.0825674533844,0
2024-02-26,1.08200514316559,1.08590602874756,1.08133828639984,1.0819582939148,0
2024-02-27,1.08509302139282,1.0866140127182,1.08336496353149,1.08509302139282,0
2024-02-28,1.08448112010956,1.08471632003784,1.07986700534821,1.08448112010956,0
2024-02-29,1.08388161659241,1.08558773994446,1.08056712150574,1.08388161659241,0
2024-03-01,1.08049702644348,1.08415186405182,1.0799252986908,1.08049702644348,0
2024-03-04,1.08426940441132,1.0866494178772,1.08385813236237,1.08426940441132,0
2024-03-05,1.08551704883575,1.08753573894501,1.08426940441132,1.08551704883575,0
2024-03-06,1.08559954166412,1.09140515327454,1.08429300785065,1.08559954166412,0
2024-03-07,1.08995389938355,1.09409189224243,1.08693289756775,1.08995389938355,0
2024-03-08,1.09501445293427,1.09780323505402,1.09270513057709,1.09501445293427,0
2024-03-11,1.09429550170898,1.09505033493042,1.09146475791931,1.09429550170898,0
2024-03-12,1.0931351184845,1.09421157836914,1.09032237529755,1.0931351184845,0
2024-03-13,1.09277677536011,1.09493052959442,1.09204888343811,1.09277677536011,0
2024-03-14,1.09553027153015,1.09547019004822,1.08841168880463,1.09553027153015,0
2024-03-15,1.08834064006805,1.09015595912933,1.08738195896149,1.08834064006805,0
2024-03-18,1.08825767040253,1.09075045585632,1.08808016777039,1.08825767040253,0
2024-03-19,1.08739387989044,1.08778417110443,1.08350574970245,1.08739387989044,0
2024-03-20,1.08633065223694,1.08742928504944,1.08369362354279,1.08633065223694,0
2024-03-21,1.09372103214264,1.09445118904114,1.08564674854279,1.09372103214264,0
2024-03-22,1.08623623847961,1.08695650100708,1.08090579509735,1.08623623847961,0
2024-03-25,1.08075392246246,1.08436346054077,1.08026361465454,1.08075392246246,0
2024-03-26,1.08382284641266,1.08641338348389,1.08260262012482,1.08382284641266,0
2024-03-27,1.08323585987091,1.08392858505249,1.08117461204529,1.08323585987091,0
2024-03-28,1.08133828639984,1.08283698558807,1.07755136489868,1.08133828639984,0
2024-03-29,1.0794472694397,1.08073055744171,1.07688987255096,1.0794472694397,0
2024-04-01,1.07927262783051,1.08014690876007,1.07315719127655,1.07927262783051,0
2024-04-02,1.07372176647186,1.07787656784058,1.07253551483154,1.07372176647186,0
2024-04-03,1.07685518264771,1.08318889141083,1.07647264003754,1.07685518264771,0
2024-04-04,1.08383464813232,1.08758306503296,1.08350574970245,1.08383464813232,0
2024-04-05,1.08370542526245,1.08484578132629,1.0791677236557,1.08370542526245,0
2024-04-08,1.08304810523987,1.08583533763886,1.08215737342834,1.08304810523987,0
2024-04-09,1.08636617660522,1.08885014057159,1.08498704433441,1.08636617660522,0
2024-04-10,1.08592963218689,1.08683836460114,1.07337594032288,1.08592963218689,0
2024-04-11,1.07417154312134,1.07558107376099,1.07004523277283,1.07417154312134,0
2024-04-12,1.07268512248993,1.07296144962311,1.06237185001373,1.07268512248993,0
2024-04-15,1.06496274471283,1.06655287742615,1.06236064434052,1.06496274471283,0
2024-04-16,1.06257498264313,1.06540524959564,1.06041169166565,1.06257498264313,0
2024-04-17,1.06214618682861,1.06526899337769,1.06081664562225,1.06214618682861,0
2024-04-18,1.06693983078003,1.06917572021484,1.06478130817413,1.06693983078003,0
2024-04-19,1.06441855430603,1.06803381443024,1.06117689609528,1.06441855430603,0
2024-04-22,1.06582534313202,1.06712198257446,1.06250727176666,1.0657799243927,0
2024-04-23,1.06540524959564,1.07099640369415,1.0639317035675,1.06540524959564,0
2024-04-24,1.0704345703125,1.07158160209656,1.06791973114014,1.0704345703125,0
2024-04-25,1.06998789310455,1.07319164276123,1.06787407398224,1.06998789310455,0
2024-04-26,1.07296144962311,1.07529199123383,1.06755483150482,1.07296144962311,0
2024-04-29,1.0706866979599,1.07353723049164,1.06909561157227,1.0706866979599,0
2024-04-30,1.07157015800476,1.07365250587463,1.06843316555023,1.07157015800476,0
2024-05-01,1.06665527820587,1.0688670873642,1.06500804424286,1.06665527820587,0
2024-05-02,1.0721560716629,1.07307648658752,1.06757771968842,1.0721560716629,0
2024-05-03,1.07330691814423,1.08094084262848,1.07250106334686,1.07330691814423,0
2024-05-06,1.075812458992,1.07921433448792,1.07563889026642,1.075812458992,0
